"","individual_id","plot_id","species"
"45516","DENS1_45516","A-M-3","P.airoides4"
"45517","DENS1_45517","A-M-3","P.airoides4"
"45518","DENS1_45518","A-M-3","P.airoides4"
"45519","DENS1_45519","B1","P.airoides4"
"45520","DENS1_45520","B1","P.airoides4"
"45521","DENS1_45521","B1","P.airoides4"
"45522","DENS1_45522","B1","P.airoides4"
"45523","DENS1_45523","B1","P.airoides4"
"45524","DENS1_45524","B1","P.airoides4"
"45525","DENS1_45525","B1","P.airoides4"
"45526","DENS1_45526","B1","P.airoides4"
"45527","DENS1_45527","B1","P.airoides4"
"45528","DENS1_45528","B1","P.airoides4"
"45529","DENS1_45529","B1","P.airoides4"
"45530","DENS1_45530","B2","P.airoides4"
"45531","DENS1_45531","B2","P.airoides4"
"45532","DENS1_45532","B2","P.airoides4"
"45533","DENS1_45533","B2","P.airoides4"
"45534","DENS1_45534","B2","P.airoides4"
"45535","DENS1_45535","B2","P.airoides4"
"45536","DENS1_45536","B2","P.airoides4"
"45537","DENS1_45537","B2","P.airoides4"
"45538","DENS1_45538","B2","P.airoides4"
"45539","DENS1_45539","B2","P.airoides4"
"45540","DENS1_45540","B2","P.airoides4"
"45541","DENS1_45541","B3","P.airoides4"
"45542","DENS1_45542","B3","P.airoides4"
"45543","DENS1_45543","B3","P.airoides4"
"45544","DENS1_45544","B3","P.airoides4"
"45545","DENS1_45545","B3","P.airoides4"
"45546","DENS1_45546","B3","P.airoides4"
"45547","DENS1_45547","B3","P.airoides4"
"45548","DENS1_45548","B3","P.airoides4"
"45549","DENS1_45549","B3","P.airoides4"
"45550","DENS1_45550","B3","P.airoides4"
"45551","DENS1_45551","B3","P.airoides4"
"45552","DENS1_45552","B4","P.airoides4"
"45553","DENS1_45553","B4","P.airoides4"
"45554","DENS1_45554","B4","P.airoides4"
"45555","DENS1_45555","B4","P.airoides4"
"45556","DENS1_45556","B4","P.airoides4"
"45557","DENS1_45557","B4","P.airoides4"
"45558","DENS1_45558","B4","P.airoides4"
"45559","DENS1_45559","B4","P.airoides4"
"45560","DENS1_45560","B4","P.airoides4"
"45561","DENS1_45561","B4","P.airoides4"
"45562","DENS1_45562","B4","P.airoides4"
"45563","DENS1_45563","BDF-H-1","P.airoides4"
"45564","DENS1_45564","BDF-H-1","P.airoides4"
"45565","DENS1_45565","BDF-H-1","P.airoides4"
"45566","DENS1_45566","BDF-H-1","P.airoides4"
"45567","DENS1_45567","BDF-H-1","P.airoides4"
"45568","DENS1_45568","BDF-H-1","P.airoides4"
"45569","DENS1_45569","BDF-H-1","P.airoides4"
"45570","DENS1_45570","BDF-H-1","P.airoides4"
"45571","DENS1_45571","BDF-H-1","P.airoides4"
"45572","DENS1_45572","BDF-H-1","P.airoides4"
"45573","DENS1_45573","BDF-H-1","P.airoides4"
"45574","DENS1_45574","BDF-H-2","P.airoides4"
"45575","DENS1_45575","BDF-H-2","P.airoides4"
"45576","DENS1_45576","BDF-H-2","P.airoides4"
"45577","DENS1_45577","BDF-H-2","P.airoides4"
"45578","DENS1_45578","BDF-H-2","P.airoides4"
"45579","DENS1_45579","BDF-H-2","P.airoides4"
"45580","DENS1_45580","BDF-H-2","P.airoides4"
"45581","DENS1_45581","BDF-H-2","P.airoides4"
"45582","DENS1_45582","BDF-H-2","P.airoides4"
"45583","DENS1_45583","BDF-H-2","P.airoides4"
"45584","DENS1_45584","BDF-H-2","P.airoides4"
"45585","DENS1_45585","BDF-H-3","P.airoides4"
"45586","DENS1_45586","BDF-H-3","P.airoides4"
"45587","DENS1_45587","BDF-H-3","P.airoides4"
"45588","DENS1_45588","BDF-H-3","P.airoides4"
"45589","DENS1_45589","BDF-H-3","P.airoides4"
"45590","DENS1_45590","BDF-H-3","P.airoides4"
"45591","DENS1_45591","BDF-H-3","P.airoides4"
"45592","DENS1_45592","BDF-H-3","P.airoides4"
"45593","DENS1_45593","BDF-H-3","P.airoides4"
"45594","DENS1_45594","BDF-H-3","P.airoides4"
"45595","DENS1_45595","BDF-H-3","P.airoides4"
"45596","DENS1_45596","BDF-L-1","P.airoides4"
"45597","DENS1_45597","BDF-L-1","P.airoides4"
"45598","DENS1_45598","BDF-L-1","P.airoides4"
"45599","DENS1_45599","BDF-L-1","P.airoides4"
"45600","DENS1_45600","BDF-L-1","P.airoides4"
"45601","DENS1_45601","BDF-L-1","P.airoides4"
"45602","DENS1_45602","BDF-L-1","P.airoides4"
"45603","DENS1_45603","BDF-L-1","P.airoides4"
"45604","DENS1_45604","BDF-L-1","P.airoides4"
"45605","DENS1_45605","BDF-L-1","P.airoides4"
"45606","DENS1_45606","BDF-L-1","P.airoides4"
"45607","DENS1_45607","BDF-L-2","P.airoides4"
"45608","DENS1_45608","BDF-L-2","P.airoides4"
"45609","DENS1_45609","BDF-L-2","P.airoides4"
"45610","DENS1_45610","BDF-L-2","P.airoides4"
"45611","DENS1_45611","BDF-L-2","P.airoides4"
"45612","DENS1_45612","BDF-L-2","P.airoides4"
"45613","DENS1_45613","BDF-L-2","P.airoides4"
"45614","DENS1_45614","BDF-L-2","P.airoides4"
"45615","DENS1_45615","BDF-L-2","P.airoides4"
"45616","DENS1_45616","BDF-L-2","P.airoides4"
"45617","DENS1_45617","BDF-L-2","P.airoides4"
"45618","DENS1_45618","BDF-L-3","P.airoides4"
"45619","DENS1_45619","BDF-L-3","P.airoides4"
"45620","DENS1_45620","BDF-L-3","P.airoides4"
"45621","DENS1_45621","BDF-L-3","P.airoides4"
"45622","DENS1_45622","BDF-L-3","P.airoides4"
"45623","DENS1_45623","BDF-L-3","P.airoides4"
"45624","DENS1_45624","BDF-L-3","P.airoides4"
"45625","DENS1_45625","BDF-L-3","P.airoides4"
"45626","DENS1_45626","BDF-L-3","P.airoides4"
"45627","DENS1_45627","BDF-L-3","P.airoides4"
"45628","DENS1_45628","BDF-L-3","P.airoides4"
"45629","DENS1_45629","BDF-M-1","P.airoides4"
"45630","DENS1_45630","BDF-M-1","P.airoides4"
"45631","DENS1_45631","BDF-M-1","P.airoides4"
"45632","DENS1_45632","BDF-M-1","P.airoides4"
"45633","DENS1_45633","BDF-M-1","P.airoides4"
"45634","DENS1_45634","BDF-M-1","P.airoides4"
"45635","DENS1_45635","BDF-M-1","P.airoides4"
"45636","DENS1_45636","BDF-M-1","P.airoides4"
"45637","DENS1_45637","BDF-M-1","P.airoides4"
"45638","DENS1_45638","BDF-M-1","P.airoides4"
"45639","DENS1_45639","BDF-M-1","P.airoides4"
"45640","DENS1_45640","BDF-M-2","P.airoides4"
"45641","DENS1_45641","BDF-M-2","P.airoides4"
"45642","DENS1_45642","BDF-M-2","P.airoides4"
"45643","DENS1_45643","BDF-M-2","P.airoides4"
"45644","DENS1_45644","BDF-M-2","P.airoides4"
"45645","DENS1_45645","BDF-M-2","P.airoides4"
"45646","DENS1_45646","BDF-M-2","P.airoides4"
"45647","DENS1_45647","BDF-M-2","P.airoides4"
"45648","DENS1_45648","BDF-M-2","P.airoides4"
"45649","DENS1_45649","BDF-M-2","P.airoides4"
"45650","DENS1_45650","BDF-M-2","P.airoides4"
"45651","DENS1_45651","BDF-M-3","P.airoides4"
"45652","DENS1_45652","BDF-M-3","P.airoides4"
"45653","DENS1_45653","BDF-M-3","P.airoides4"
"45654","DENS1_45654","BDF-M-3","P.airoides4"
"45655","DENS1_45655","BDF-M-3","P.airoides4"
"45656","DENS1_45656","BDF-M-3","P.airoides4"
"45657","DENS1_45657","BDF-M-3","P.airoides4"
"45658","DENS1_45658","BDF-M-3","P.airoides4"
"45659","DENS1_45659","BDF-M-3","P.airoides4"
"45660","DENS1_45660","BDF-M-3","P.airoides4"
"45661","DENS1_45661","BDF-M-3","P.airoides4"
"45662","DENS1_45662","BD-H-1","P.airoides4"
"45663","DENS1_45663","BD-H-1","P.airoides4"
"45664","DENS1_45664","BD-H-1","P.airoides4"
"45665","DENS1_45665","BD-H-1","P.airoides4"
"45666","DENS1_45666","BD-H-1","P.airoides4"
"45667","DENS1_45667","BD-H-1","P.airoides4"
"45668","DENS1_45668","BD-H-1","P.airoides4"
"45669","DENS1_45669","BD-H-1","P.airoides4"
"45670","DENS1_45670","BD-H-1","P.airoides4"
"45671","DENS1_45671","BD-H-1","P.airoides4"
"45672","DENS1_45672","BD-H-1","P.airoides4"
"45673","DENS1_45673","BD-H-2","P.airoides4"
"45674","DENS1_45674","BD-H-2","P.airoides4"
"45675","DENS1_45675","BD-H-2","P.airoides4"
"45676","DENS1_45676","BD-H-2","P.airoides4"
"45677","DENS1_45677","BD-H-2","P.airoides4"
"45678","DENS1_45678","BD-H-2","P.airoides4"
"45679","DENS1_45679","BD-H-2","P.airoides4"
"45680","DENS1_45680","BD-H-2","P.airoides4"
"45681","DENS1_45681","BD-H-2","P.airoides4"
"45682","DENS1_45682","BD-H-2","P.airoides4"
"45683","DENS1_45683","BD-H-2","P.airoides4"
"45684","DENS1_45684","BD-H-3","P.airoides4"
"45685","DENS1_45685","BD-H-3","P.airoides4"
"45686","DENS1_45686","BD-H-3","P.airoides4"
"45687","DENS1_45687","BD-H-3","P.airoides4"
"45688","DENS1_45688","BD-H-3","P.airoides4"
"45689","DENS1_45689","BD-H-3","P.airoides4"
"45690","DENS1_45690","BD-H-3","P.airoides4"
"45691","DENS1_45691","BD-H-3","P.airoides4"
"45692","DENS1_45692","BD-H-3","P.airoides4"
"45693","DENS1_45693","BD-H-3","P.airoides4"
"45694","DENS1_45694","BD-H-3","P.airoides4"
"45695","DENS1_45695","BD-L-1","P.airoides4"
"45696","DENS1_45696","BD-L-1","P.airoides4"
"45697","DENS1_45697","BD-L-1","P.airoides4"
"45698","DENS1_45698","BD-L-1","P.airoides4"
"45699","DENS1_45699","BD-L-1","P.airoides4"
"45700","DENS1_45700","BD-L-1","P.airoides4"
"45701","DENS1_45701","BD-L-1","P.airoides4"
"45702","DENS1_45702","BD-L-1","P.airoides4"
"45703","DENS1_45703","BD-L-1","P.airoides4"
"45704","DENS1_45704","BD-L-1","P.airoides4"
"45705","DENS1_45705","BD-L-1","P.airoides4"
"45706","DENS1_45706","BD-L-2","P.airoides4"
"45707","DENS1_45707","BD-L-2","P.airoides4"
"45708","DENS1_45708","BD-L-2","P.airoides4"
"45709","DENS1_45709","BD-L-2","P.airoides4"
"45710","DENS1_45710","BD-L-2","P.airoides4"
"45711","DENS1_45711","BD-L-2","P.airoides4"
"45712","DENS1_45712","BD-L-2","P.airoides4"
"45713","DENS1_45713","BD-L-2","P.airoides4"
"45714","DENS1_45714","BD-L-2","P.airoides4"
"45715","DENS1_45715","BD-L-2","P.airoides4"
"45716","DENS1_45716","BD-L-2","P.airoides4"
"45717","DENS1_45717","BD-L-3","P.airoides4"
"45718","DENS1_45718","BD-L-3","P.airoides4"
"45719","DENS1_45719","BD-L-3","P.airoides4"
"45720","DENS1_45720","BD-L-3","P.airoides4"
"45721","DENS1_45721","BD-L-3","P.airoides4"
"45722","DENS1_45722","BD-L-3","P.airoides4"
"45723","DENS1_45723","BD-L-3","P.airoides4"
"45724","DENS1_45724","BD-L-3","P.airoides4"
"45725","DENS1_45725","BD-L-3","P.airoides4"
"45726","DENS1_45726","BD-L-3","P.airoides4"
"45727","DENS1_45727","BD-L-3","P.airoides4"
"45728","DENS1_45728","BD-M-1","P.airoides4"
"45729","DENS1_45729","BD-M-1","P.airoides4"
"45730","DENS1_45730","BD-M-1","P.airoides4"
"45731","DENS1_45731","BD-M-1","P.airoides4"
"45732","DENS1_45732","BD-M-1","P.airoides4"
"45733","DENS1_45733","BD-M-1","P.airoides4"
"45734","DENS1_45734","BD-M-1","P.airoides4"
"45735","DENS1_45735","BD-M-1","P.airoides4"
"45736","DENS1_45736","BD-M-1","P.airoides4"
"45737","DENS1_45737","BD-M-1","P.airoides4"
"45738","DENS1_45738","BD-M-1","P.airoides4"
"45739","DENS1_45739","BD-M-2","P.airoides4"
"45740","DENS1_45740","BD-M-2","P.airoides4"
"45741","DENS1_45741","BD-M-2","P.airoides4"
"45742","DENS1_45742","BD-M-2","P.airoides4"
"45743","DENS1_45743","BD-M-2","P.airoides4"
"45744","DENS1_45744","BD-M-2","P.airoides4"
"45745","DENS1_45745","BD-M-2","P.airoides4"
"45746","DENS1_45746","BD-M-2","P.airoides4"
"45747","DENS1_45747","BD-M-2","P.airoides4"
"45748","DENS1_45748","BD-M-2","P.airoides4"
"45749","DENS1_45749","BD-M-2","P.airoides4"
"45750","DENS1_45750","BD-M-3","P.airoides4"
"45751","DENS1_45751","BD-M-3","P.airoides4"
"45752","DENS1_45752","BD-M-3","P.airoides4"
"45753","DENS1_45753","BD-M-3","P.airoides4"
"45754","DENS1_45754","BD-M-3","P.airoides4"
"45755","DENS1_45755","BD-M-3","P.airoides4"
"45756","DENS1_45756","BD-M-3","P.airoides4"
"45757","DENS1_45757","BD-M-3","P.airoides4"
"45758","DENS1_45758","BD-M-3","P.airoides4"
"45759","DENS1_45759","BD-M-3","P.airoides4"
"45760","DENS1_45760","BD-M-3","P.airoides4"
"45761","DENS1_45761","BF-H-1","P.airoides4"
"45762","DENS1_45762","BF-H-1","P.airoides4"
"45763","DENS1_45763","BF-H-1","P.airoides4"
"45764","DENS1_45764","BF-H-1","P.airoides4"
"45765","DENS1_45765","BF-H-1","P.airoides4"
"45766","DENS1_45766","BF-H-1","P.airoides4"
"45767","DENS1_45767","BF-H-1","P.airoides4"
"45768","DENS1_45768","BF-H-1","P.airoides4"
"45769","DENS1_45769","BF-H-1","P.airoides4"
"45770","DENS1_45770","BF-H-1","P.airoides4"
"45771","DENS1_45771","BF-H-1","P.airoides4"
"45772","DENS1_45772","BF-H-2","P.airoides4"
"45773","DENS1_45773","BF-H-2","P.airoides4"
"45774","DENS1_45774","BF-H-2","P.airoides4"
"45775","DENS1_45775","BF-H-2","P.airoides4"
"45776","DENS1_45776","BF-H-2","P.airoides4"
"45777","DENS1_45777","BF-H-2","P.airoides4"
"45778","DENS1_45778","BF-H-2","P.airoides4"
"45779","DENS1_45779","BF-H-2","P.airoides4"
"45780","DENS1_45780","BF-H-2","P.airoides4"
"45781","DENS1_45781","BF-H-2","P.airoides4"
"45782","DENS1_45782","BF-H-2","P.airoides4"
"45783","DENS1_45783","BF-H-3","P.airoides4"
"45784","DENS1_45784","BF-H-3","P.airoides4"
"45785","DENS1_45785","BF-H-3","P.airoides4"
"45786","DENS1_45786","BF-H-3","P.airoides4"
"45787","DENS1_45787","BF-H-3","P.airoides4"
"45788","DENS1_45788","BF-H-3","P.airoides4"
"45789","DENS1_45789","BF-H-3","P.airoides4"
"45790","DENS1_45790","BF-H-3","P.airoides4"
"45791","DENS1_45791","BF-H-3","P.airoides4"
"45792","DENS1_45792","BF-H-3","P.airoides4"
"45793","DENS1_45793","BF-H-3","P.airoides4"
"45794","DENS1_45794","BF-L-1","P.airoides4"
"45795","DENS1_45795","BF-L-1","P.airoides4"
"45796","DENS1_45796","BF-L-1","P.airoides4"
"45797","DENS1_45797","BF-L-1","P.airoides4"
"45798","DENS1_45798","BF-L-1","P.airoides4"
"45799","DENS1_45799","BF-L-1","P.airoides4"
"45800","DENS1_45800","BF-L-1","P.airoides4"
"45801","DENS1_45801","BF-L-1","P.airoides4"
"45802","DENS1_45802","BF-L-1","P.airoides4"
"45803","DENS1_45803","BF-L-1","P.airoides4"
"45804","DENS1_45804","BF-L-1","P.airoides4"
"45805","DENS1_45805","BF-L-2","P.airoides4"
"45806","DENS1_45806","BF-L-2","P.airoides4"
"45807","DENS1_45807","BF-L-2","P.airoides4"
"45808","DENS1_45808","BF-L-2","P.airoides4"
"45809","DENS1_45809","BF-L-2","P.airoides4"
"45810","DENS1_45810","BF-L-2","P.airoides4"
"45811","DENS1_45811","BF-L-2","P.airoides4"
"45812","DENS1_45812","BF-L-2","P.airoides4"
"45813","DENS1_45813","BF-L-2","P.airoides4"
"45814","DENS1_45814","BF-L-2","P.airoides4"
"45815","DENS1_45815","BF-L-2","P.airoides4"
"45816","DENS1_45816","BF-L-3","P.airoides4"
"45817","DENS1_45817","BF-L-3","P.airoides4"
"45818","DENS1_45818","BF-L-3","P.airoides4"
"45819","DENS1_45819","BF-L-3","P.airoides4"
"45820","DENS1_45820","BF-L-3","P.airoides4"
"45821","DENS1_45821","BF-L-3","P.airoides4"
"45822","DENS1_45822","BF-L-3","P.airoides4"
"45823","DENS1_45823","BF-L-3","P.airoides4"
"45824","DENS1_45824","BF-L-3","P.airoides4"
"45825","DENS1_45825","BF-L-3","P.airoides4"
"45826","DENS1_45826","BF-L-3","P.airoides4"
"45827","DENS1_45827","BF-M-1","P.airoides4"
"45828","DENS1_45828","BF-M-1","P.airoides4"
"45829","DENS1_45829","BF-M-1","P.airoides4"
"45830","DENS1_45830","BF-M-1","P.airoides4"
"45831","DENS1_45831","BF-M-1","P.airoides4"
"45832","DENS1_45832","BF-M-1","P.airoides4"
"45833","DENS1_45833","BF-M-1","P.airoides4"
"45834","DENS1_45834","BF-M-1","P.airoides4"
"45835","DENS1_45835","BF-M-1","P.airoides4"
"45836","DENS1_45836","BF-M-1","P.airoides4"
"45837","DENS1_45837","BF-M-1","P.airoides4"
"45838","DENS1_45838","BF-M-2","P.airoides4"
"45839","DENS1_45839","BF-M-2","P.airoides4"
"45840","DENS1_45840","BF-M-2","P.airoides4"
"45841","DENS1_45841","BF-M-2","P.airoides4"
"45842","DENS1_45842","BF-M-2","P.airoides4"
"45843","DENS1_45843","BF-M-2","P.airoides4"
"45844","DENS1_45844","BF-M-2","P.airoides4"
"45845","DENS1_45845","BF-M-2","P.airoides4"
"45846","DENS1_45846","BF-M-2","P.airoides4"
"45847","DENS1_45847","BF-M-2","P.airoides4"
"45848","DENS1_45848","BF-M-2","P.airoides4"
"45849","DENS1_45849","BF-M-3","P.airoides4"
"45850","DENS1_45850","BF-M-3","P.airoides4"
"45851","DENS1_45851","BF-M-3","P.airoides4"
"45852","DENS1_45852","BF-M-3","P.airoides4"
"45853","DENS1_45853","BF-M-3","P.airoides4"
"45854","DENS1_45854","BF-M-3","P.airoides4"
"45855","DENS1_45855","BF-M-3","P.airoides4"
"45856","DENS1_45856","BF-M-3","P.airoides4"
"45857","DENS1_45857","BF-M-3","P.airoides4"
"45858","DENS1_45858","BF-M-3","P.airoides4"
"45859","DENS1_45859","BF-M-3","P.airoides4"
"45860","DENS1_45860","B-H-1","P.airoides4"
"45861","DENS1_45861","B-H-1","P.airoides4"
"45862","DENS1_45862","B-H-1","P.airoides4"
"45863","DENS1_45863","B-H-1","P.airoides4"
"45864","DENS1_45864","B-H-1","P.airoides4"
"45865","DENS1_45865","B-H-1","P.airoides4"
"45866","DENS1_45866","B-H-1","P.airoides4"
"45867","DENS1_45867","B-H-1","P.airoides4"
"45868","DENS1_45868","B-H-1","P.airoides4"
"45869","DENS1_45869","B-H-1","P.airoides4"
"45870","DENS1_45870","B-H-1","P.airoides4"
"45871","DENS1_45871","B-H-2","P.airoides4"
"45872","DENS1_45872","B-H-2","P.airoides4"
"45873","DENS1_45873","B-H-2","P.airoides4"
"45874","DENS1_45874","B-H-2","P.airoides4"
"45875","DENS1_45875","B-H-2","P.airoides4"
"45876","DENS1_45876","B-H-2","P.airoides4"
"45877","DENS1_45877","B-H-2","P.airoides4"
"45878","DENS1_45878","B-H-2","P.airoides4"
"45879","DENS1_45879","B-H-2","P.airoides4"
"45880","DENS1_45880","B-H-2","P.airoides4"
"45881","DENS1_45881","B-H-2","P.airoides4"
"45882","DENS1_45882","B-H-3","P.airoides4"
"45883","DENS1_45883","B-H-3","P.airoides4"
"45884","DENS1_45884","B-H-3","P.airoides4"
"45885","DENS1_45885","B-H-3","P.airoides4"
"45886","DENS1_45886","B-H-3","P.airoides4"
"45887","DENS1_45887","B-H-3","P.airoides4"
"45888","DENS1_45888","B-H-3","P.airoides4"
"45889","DENS1_45889","B-H-3","P.airoides4"
"45890","DENS1_45890","B-H-3","P.airoides4"
"45891","DENS1_45891","B-H-3","P.airoides4"
"45892","DENS1_45892","B-H-3","P.airoides4"
"45893","DENS1_45893","B-L-1","P.airoides4"
"45894","DENS1_45894","B-L-1","P.airoides4"
"45895","DENS1_45895","B-L-1","P.airoides4"
"45896","DENS1_45896","B-L-1","P.airoides4"
"45897","DENS1_45897","B-L-1","P.airoides4"
"45898","DENS1_45898","B-L-1","P.airoides4"
"45899","DENS1_45899","B-L-1","P.airoides4"
"45900","DENS1_45900","B-L-1","P.airoides4"
"45901","DENS1_45901","B-L-1","P.airoides4"
"45902","DENS1_45902","B-L-1","P.airoides4"
"45903","DENS1_45903","B-L-1","P.airoides4"
"45904","DENS1_45904","B-L-2","P.airoides4"
"45905","DENS1_45905","B-L-2","P.airoides4"
"45906","DENS1_45906","B-L-2","P.airoides4"
"45907","DENS1_45907","B-L-2","P.airoides4"
"45908","DENS1_45908","B-L-2","P.airoides4"
"45909","DENS1_45909","B-L-2","P.airoides4"
"45910","DENS1_45910","B-L-2","P.airoides4"
"45911","DENS1_45911","B-L-2","P.airoides4"
"45912","DENS1_45912","B-L-2","P.airoides4"
"45913","DENS1_45913","B-L-2","P.airoides4"
"45914","DENS1_45914","B-L-2","P.airoides4"
"45915","DENS1_45915","B-L-3","P.airoides4"
"45916","DENS1_45916","B-L-3","P.airoides4"
"45917","DENS1_45917","B-L-3","P.airoides4"
"45918","DENS1_45918","B-L-3","P.airoides4"
"45919","DENS1_45919","B-L-3","P.airoides4"
"45920","DENS1_45920","B-L-3","P.airoides4"
"45921","DENS1_45921","B-L-3","P.airoides4"
"45922","DENS1_45922","B-L-3","P.airoides4"
"45923","DENS1_45923","B-L-3","P.airoides4"
"45924","DENS1_45924","B-L-3","P.airoides4"
"45925","DENS1_45925","B-L-3","P.airoides4"
"45926","DENS1_45926","B-M-1","P.airoides4"
"45927","DENS1_45927","B-M-1","P.airoides4"
"45928","DENS1_45928","B-M-1","P.airoides4"
"45929","DENS1_45929","B-M-1","P.airoides4"
"45930","DENS1_45930","B-M-1","P.airoides4"
"45931","DENS1_45931","B-M-1","P.airoides4"
"45932","DENS1_45932","B-M-1","P.airoides4"
"45933","DENS1_45933","B-M-1","P.airoides4"
"45934","DENS1_45934","B-M-1","P.airoides4"
"45935","DENS1_45935","B-M-1","P.airoides4"
"45936","DENS1_45936","B-M-1","P.airoides4"
"45937","DENS1_45937","B-M-2","P.airoides4"
"45938","DENS1_45938","B-M-2","P.airoides4"
"45939","DENS1_45939","B-M-2","P.airoides4"
"45940","DENS1_45940","B-M-2","P.airoides4"
"45941","DENS1_45941","B-M-2","P.airoides4"
"45942","DENS1_45942","B-M-2","P.airoides4"
"45943","DENS1_45943","B-M-2","P.airoides4"
"45944","DENS1_45944","B-M-2","P.airoides4"
"45945","DENS1_45945","B-M-2","P.airoides4"
"45946","DENS1_45946","B-M-2","P.airoides4"
"45947","DENS1_45947","B-M-2","P.airoides4"
"45948","DENS1_45948","B-M-3","P.airoides4"
"45949","DENS1_45949","B-M-3","P.airoides4"
"45950","DENS1_45950","B-M-3","P.airoides4"
"45951","DENS1_45951","B-M-3","P.airoides4"
"45952","DENS1_45952","B-M-3","P.airoides4"
"45953","DENS1_45953","B-M-3","P.airoides4"
"45954","DENS1_45954","B-M-3","P.airoides4"
"45955","DENS1_45955","B-M-3","P.airoides4"
"45956","DENS1_45956","B-M-3","P.airoides4"
"45957","DENS1_45957","B-M-3","P.airoides4"
"45958","DENS1_45958","B-M-3","P.airoides4"
"45959","DENS1_45959","C1","P.airoides4"
"45960","DENS1_45960","C1","P.airoides4"
"45961","DENS1_45961","C1","P.airoides4"
"45962","DENS1_45962","C1","P.airoides4"
"45963","DENS1_45963","C1","P.airoides4"
"45964","DENS1_45964","C1","P.airoides4"
"45965","DENS1_45965","C1","P.airoides4"
"45966","DENS1_45966","C1","P.airoides4"
"45967","DENS1_45967","C1","P.airoides4"
"45968","DENS1_45968","C1","P.airoides4"
"45969","DENS1_45969","C1","P.airoides4"
"45970","DENS1_45970","C2","P.airoides4"
"45971","DENS1_45971","C2","P.airoides4"
"45972","DENS1_45972","C2","P.airoides4"
"45973","DENS1_45973","C2","P.airoides4"
"45974","DENS1_45974","C2","P.airoides4"
"45975","DENS1_45975","C2","P.airoides4"
"45976","DENS1_45976","C2","P.airoides4"
"45977","DENS1_45977","C2","P.airoides4"
"45978","DENS1_45978","C2","P.airoides4"
"45979","DENS1_45979","C2","P.airoides4"
"45980","DENS1_45980","C2","P.airoides4"
"45981","DENS1_45981","C3","P.airoides4"
"45982","DENS1_45982","C3","P.airoides4"
"45983","DENS1_45983","C3","P.airoides4"
"45984","DENS1_45984","C3","P.airoides4"
"45985","DENS1_45985","C3","P.airoides4"
"45986","DENS1_45986","C3","P.airoides4"
"45987","DENS1_45987","C3","P.airoides4"
"45988","DENS1_45988","C3","P.airoides4"
"45989","DENS1_45989","C3","P.airoides4"
"45990","DENS1_45990","C3","P.airoides4"
"45991","DENS1_45991","C3","P.airoides4"
"45992","DENS1_45992","C4","P.airoides4"
"45993","DENS1_45993","C4","P.airoides4"
"45994","DENS1_45994","C4","P.airoides4"
"45995","DENS1_45995","C4","P.airoides4"
"45996","DENS1_45996","C4","P.airoides4"
"45997","DENS1_45997","C4","P.airoides4"
"45998","DENS1_45998","C4","P.airoides4"
"45999","DENS1_45999","C4","P.airoides4"
"46000","DENS1_46000","C4","P.airoides4"
"46001","DENS1_46001","C4","P.airoides4"
"46002","DENS1_46002","C4","P.airoides4"
"46003","DENS1_46003","CE-H-1","P.airoides4"
"46004","DENS1_46004","CE-H-1","P.airoides4"
"46005","DENS1_46005","CE-H-1","P.airoides4"
"46006","DENS1_46006","CE-H-1","P.airoides4"
"46007","DENS1_46007","CE-H-1","P.airoides4"
"46008","DENS1_46008","CE-H-1","P.airoides4"
"46009","DENS1_46009","CE-H-1","P.airoides4"
"46010","DENS1_46010","CE-H-1","P.airoides4"
"46011","DENS1_46011","CE-H-1","P.airoides4"
"46012","DENS1_46012","CE-H-1","P.airoides4"
"46013","DENS1_46013","CE-H-1","P.airoides4"
"46014","DENS1_46014","CE-H-2","P.airoides4"
"46015","DENS1_46015","CE-H-2","P.airoides4"
"46016","DENS1_46016","CE-H-2","P.airoides4"
"46017","DENS1_46017","CE-H-2","P.airoides4"
"46018","DENS1_46018","CE-H-2","P.airoides4"
"46019","DENS1_46019","CE-H-2","P.airoides4"
"46020","DENS1_46020","CE-H-2","P.airoides4"
"46021","DENS1_46021","CE-H-2","P.airoides4"
"46022","DENS1_46022","CE-H-2","P.airoides4"
"46023","DENS1_46023","CE-H-2","P.airoides4"
"46024","DENS1_46024","CE-H-2","P.airoides4"
"46025","DENS1_46025","CE-H-3","P.airoides4"
"46026","DENS1_46026","CE-H-3","P.airoides4"
"46027","DENS1_46027","CE-H-3","P.airoides4"
"46028","DENS1_46028","CE-H-3","P.airoides4"
"46029","DENS1_46029","CE-H-3","P.airoides4"
"46030","DENS1_46030","CE-H-3","P.airoides4"
"46031","DENS1_46031","CE-H-3","P.airoides4"
"46032","DENS1_46032","CE-H-3","P.airoides4"
"46033","DENS1_46033","CE-H-3","P.airoides4"
"46034","DENS1_46034","CE-H-3","P.airoides4"
"46035","DENS1_46035","CE-H-3","P.airoides4"
"46036","DENS1_46036","CE-L-1","P.airoides4"
"46037","DENS1_46037","CE-L-1","P.airoides4"
"46038","DENS1_46038","CE-L-1","P.airoides4"
"46039","DENS1_46039","CE-L-1","P.airoides4"
"46040","DENS1_46040","CE-L-1","P.airoides4"
"46041","DENS1_46041","CE-L-1","P.airoides4"
"46042","DENS1_46042","CE-L-1","P.airoides4"
"46043","DENS1_46043","CE-L-1","P.airoides4"
"46044","DENS1_46044","CE-L-1","P.airoides4"
"46045","DENS1_46045","CE-L-1","P.airoides4"
"46046","DENS1_46046","CE-L-1","P.airoides4"
